code_zone;lib_zone;date_diffusion;date_echeance;etat;polluant;source
44;Loire-Atlantique;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-03 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-03 10:17:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-02 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-02 10:43:31;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-12-01 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-12-01 09:58:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
72;Sarthe;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-30 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
85;Vendée;2020-11-30 10:27:32;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
44;Loire-Atlantique;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
49;Maine-et-Loire;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;NO2;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;O3;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-29 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-28 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
53;Mayenne;2020-11-29 10:32:10;2020-11-27 23:00:01+00:00;PAS DE DEPASSEMENT;PM10;Air Pays de la Loire
